61,  score: 0.9887217283248901,"  label: ""Right""",1980,0.48607832193374634,0.6166826486587524,-3.8327434594975784e-05,0.5102800726890564,0.6061937808990479,-0.005189578514546156,0.5240957140922546,0.5878778100013733,-0.0071357619017362595,0.5311495065689087,0.5658572316169739,-0.0029863736126571894,0.5330075621604919,0.5489978790283203,0.0024216293822973967,0.5090606808662415,0.5626904368400574,-0.03467724099755287,0.5245914459228516,0.5282942056655884,-0.026962418109178543,0.5333282947540283,0.5229632258415222,-0.013507135212421417,0.5362327098846436,0.5240686535835266,-0.003620284143835306,0.4965546429157257,0.553881049156189,-0.025154123082756996,0.5148588418960571,0.5257079005241394,-0.009026720188558102,0.522606372833252,0.5335594415664673,0.009678373113274574,0.5241062045097351,0.5432220101356506,0.018317438662052155,0.4878790080547333,0.5504691004753113,-0.012716403231024742,0.5050427913665771,0.5276735424995422,0.0020313868299126625,0.512775719165802,0.5344491004943848,0.016018249094486237,0.5134870409965515,0.5436861515045166,0.022005129605531693,0.4824237823486328,0.5502419471740723,-0.0004342702159192413,0.4948088526725769,0.5302799940109253,0.0112846028059721,0.5018173456192017,0.5336599946022034,0.018885906785726547,0.5038045048713684,0.5412963628768921,0.023354535922408104
62,  score: 0.9994056224822998,"  label: ""Right""",2013,0.4877665638923645,0.6268447041511536,-3.7428522773552686e-05,0.5124223828315735,0.6171746253967285,-0.010641368106007576,0.5276995897293091,0.5995664596557617,-0.018374012783169746,0.5362589359283447,0.5763024091720581,-0.019129250198602676,0.5406739711761475,0.5589233040809631,-0.018593620508909225,0.509045422077179,0.5755176544189453,-0.04450343921780586,0.5282794237136841,0.5422571897506714,-0.03509719297289848,0.5391682982444763,0.5426442623138428,-0.016645431518554688,0.5405402183532715,0.5480448603630066,-0.003576072631403804,0.49741682410240173,0.565557062625885,-0.034299690276384354,0.5192277431488037,0.5366780161857605,-0.02072550170123577,0.5283265113830566,0.5471106767654419,-0.0021236506290733814,0.528201699256897,0.5579501986503601,0.007405891548842192,0.4898487329483032,0.5606815814971924,-0.020894858986139297,0.5096662640571594,0.5362159013748169,-0.008430354297161102,0.5184839367866516,0.5449681878089905,0.004467126913368702,0.518543541431427,0.5539320111274719,0.010887498036026955,0.48609253764152527,0.5592432022094727,-0.007613750174641609,0.500137448310852,0.5384964346885681,0.0005111024947836995,0.5075933933258057,0.5431825518608093,0.0072297267615795135,0.508637011051178,0.5504518151283264,0.012307529337704182
63,  score: 0.973480224609375,"  label: ""Right""",2046,0.4917641580104828,0.6460089087486267,-2.1594605641439557e-05,0.5168158411979675,0.636613130569458,-0.01502753421664238,0.5318671464920044,0.6200903058052063,-0.022806204855442047,0.5395283699035645,0.5995071530342102,-0.02213349938392639,0.5407116413116455,0.5855328440666199,-0.019645022228360176,0.5106537342071533,0.5960606932640076,-0.04973531514406204,0.531308650970459,0.5693323016166687,-0.04217453673481941,0.5433017611503601,0.5712485313415527,-0.02699587494134903,0.5452051758766174,0.5772610306739807,-0.0170307457447052,0.5010788440704346,0.5842814445495605,-0.03633445128798485,0.5244510173797607,0.5615511536598206,-0.026514779776334763,0.5342943072319031,0.5711715817451477,-0.012152965180575848,0.5337936878204346,0.5822653770446777,-0.006107893772423267,0.4956943690776825,0.5777980089187622,-0.020159302279353142,0.5174465775489807,0.5593717694282532,-0.01122759748250246,0.5253217220306396,0.5675375461578369,-0.0012233390007168055,0.5245816111564636,0.5764060616493225,0.0034987246617674828,0.49371424317359924,0.5754252672195435,-0.0042764353565871716,0.5082651376724243,0.5591254234313965,0.0010945405811071396,0.5146141052246094,0.5640059113502502,0.005517654586583376,0.5150619149208069,0.5714715719223022,0.00936275627464056
64,  score: 0.9953168034553528,"  label: ""Left""",2079,0.4937814176082611,0.6686644554138184,-5.662343028234318e-06,0.5165624618530273,0.669122040271759,-0.01763908565044403,0.532274603843689,0.6550741195678711,-0.024260492995381355,0.5418100953102112,0.6359798908233643,-0.022547883912920952,0.5473240613937378,0.6190979480743408,-0.021266188472509384,0.511774480342865,0.6290967464447021,-0.04477927088737488,0.5295418500900269,0.6041194200515747,-0.04697107523679733,0.5424493551254272,0.6017708778381348,-0.039952270686626434,0.5496766567230225,0.6023445129394531,-0.03363609313964844,0.5054323673248291,0.6189552545547485,-0.030707959085702896,0.5262606739997864,0.5997245907783508,-0.027697058394551277,0.5361123085021973,0.6075214743614197,-0.017302295193076134,0.5379517078399658,0.6168098449707031,-0.01156510692089796,0.5025767683982849,0.6138525605201721,-0.015963440760970116,0.523010790348053,0.6015610694885254,-0.013065339997410774,0.5302084684371948,0.6103402376174927,-0.007465418428182602,0.5305309295654297,0.6196569800376892,-0.003644742304459214,0.5015677809715271,0.6127756237983704,-0.0015905045438557863,0.5162112712860107,0.6010808944702148,-0.0009794820798560977,0.5237380266189575,0.6054578423500061,-9.416932152817026e-05,0.5258150100708008,0.6121244430541992,0.0008408756111748517
64,  score: 1.0,"  label: ""Right""",2079,0.6533459424972534,0.804008960723877,-4.944109150528675e-06,0.6754160523414612,0.7910768985748291,-0.008012201637029648,0.6825147867202759,0.772221028804779,-0.01153977308422327,0.6812564134597778,0.7524548172950745,-0.00801066029816866,0.6760411262512207,0.7359427213668823,-0.002966789761558175,0.6795353293418884,0.775350034236908,-0.0520084910094738,0.680084228515625,0.7419614791870117,-0.0668056532740593,0.681020975112915,0.7205974459648132,-0.07061518728733063,0.6809765100479126,0.7034769058227539,-0.06973691284656525,0.6650983095169067,0.7704041004180908,-0.04199953377246857,0.6633935570716858,0.7396726608276367,-0.046210549771785736,0.6636452078819275,0.732219934463501,-0.033236775547266006,0.6633383631706238,0.729250431060791,-0.022228816524147987,0.6529011130332947,0.7653903365135193,-0.02982310578227043,0.652947723865509,0.7373505234718323,-0.03143889829516411,0.6562934517860413,0.7341744899749756,-0.021601341664791107,0.6592717170715332,0.7353187203407288,-0.01323261670768261,0.6445395946502686,0.7616912722587585,-0.01790270023047924,0.6478680372238159,0.742856502532959,-0.015461946837604046,0.6522713303565979,0.7399617433547974,-0.01023970264941454,0.6557983756065369,0.7400496006011963,-0.004811723716557026
65,  score: 0.9381837844848633,"  label: ""Left""",2112,0.49200278520584106,0.6970999836921692,-1.404872728016926e-05,0.5124131441116333,0.7021716833114624,-0.028109587728977203,0.5276829600334167,0.6946987509727478,-0.040623798966407776,0.5399355292320251,0.6789606809616089,-0.04300533980131149,0.5469774007797241,0.6627984642982483,-0.04102153331041336,0.5110001564025879,0.6581382155418396,-0.05386214330792427,0.5372338891029358,0.6395409107208252,-0.05264178663492203,0.546072244644165,0.6501508951187134,-0.04179561138153076,0.5453812479972839,0.6582467555999756,-0.033846087753772736,0.5081884860992432,0.6460109949111938,-0.0368034802377224,0.5362356305122375,0.638224184513092,-0.03637571260333061,0.5396279692649841,0.6546319127082825,-0.029715022072196007,0.5337037444114685,0.6621485948562622,-0.028295814990997314,0.5087331533432007,0.6394643783569336,-0.019210509955883026,0.5347328186035156,0.6376903057098389,-0.01592487469315529,0.5367597937583923,0.6521654725074768,-0.009959891438484192,0.5312873721122742,0.658419132232666,-0.007590217515826225,0.5107147097587585,0.6369627714157104,-0.003094917396083474,0.5297579765319824,0.6338958144187927,-0.0010391667019575834,0.5325434803962708,0.6440017819404602,0.0010093917371705174,0.528640866279602,0.649800717830658,0.0023164311423897743
65,  score: 1.0,"  label: ""Right""",2112,0.6527895927429199,0.8029587268829346,7.720894245721865e-06,0.6740041375160217,0.7920316457748413,-0.0057820286601781845,0.6831198930740356,0.7732385993003845,-0.012376440688967705,0.6841098666191101,0.7538232803344727,-0.011792275123298168,0.6796640157699585,0.7362784147262573,-0.011640523560345173,0.6815010905265808,0.7779619097709656,-0.05627016723155975,0.684303343296051,0.7465429902076721,-0.07252800464630127,0.6856917142868042,0.7220472097396851,-0.07912611216306686,0.685630202293396,0.7032212018966675,-0.08184116333723068,0.6692878007888794,0.7720887660980225,-0.04845229536294937,0.6669418215751648,0.7402544617652893,-0.05206065624952316,0.6641788482666016,0.7342212796211243,-0.03601190447807312,0.6628509759902954,0.7338892221450806,-0.025767914950847626,0.6570621132850647,0.7651288509368896,-0.03846660628914833,0.6550180912017822,0.7353919744491577,-0.04036908969283104,0.6550846695899963,0.7332243919372559,-0.02553158812224865,0.6570853590965271,0.7374252080917358,-0.01565949060022831,0.6471353769302368,0.7590519785881042,-0.02864741161465645,0.6478735208511353,0.7379261255264282,-0.023182537406682968,0.6505418419837952,0.7379953861236572,-0.012386228889226913,0.6538732051849365,0.7436219453811646,-0.005042195785790682
66,  score: 0.9999302625656128,"  label: ""Left""",2145,0.4948679208755493,0.7386321425437927,-1.4186139196681324e-05,0.5201720595359802,0.7401516437530518,0.012742370367050171,0.5316309928894043,0.7351730465888977,0.008687435649335384,0.5408670902252197,0.7275777459144592,-0.001039512106217444,0.5457108616828918,0.7188819050788879,-0.01178032997995615,0.5217039585113525,0.6875464916229248,0.015872441232204437,0.5342577695846558,0.6746835112571716,0.012116136029362679,0.5387314558029175,0.6896683573722839,0.0099860280752182,0.5371692180633545,0.7020103931427002,0.008847747929394245,0.5177940130233765,0.6810879707336426,0.003009675070643425,0.5351024270057678,0.6648270487785339,-0.00016602057439740747,0.5406354069709778,0.6823078989982605,-0.0019295400707051158,0.5376084446907043,0.6941604018211365,-0.0021373885683715343,0.515568733215332,0.6788619160652161,-0.009410660713911057,0.5342423319816589,0.6643288731575012,-0.01467003021389246,0.5397415161132812,0.6815847158432007,-0.012735961005091667,0.5371058583259583,0.6927751898765564,-0.009587741456925869,0.5157869458198547,0.6813110113143921,-0.020902862772345543,0.5323611497879028,0.6691127419471741,-0.023976435884833336,0.5378023982048035,0.6813458800315857,-0.023298166692256927,0.5360720157623291,0.6918700337409973,-0.021057330071926117
NA
NA
NA
70,  score: 0.9999911785125732,"  label: ""Right""",2277,0.5026548504829407,0.8217429518699646,-1.0175290299230255e-05,0.5143250226974487,0.8660735487937927,0.008817430585622787,0.5294351577758789,0.8925971984863281,0.005764951463788748,0.5450437068939209,0.9081653356552124,0.0032036781776696444,0.5574818253517151,0.913337230682373,0.0020729335956275463,0.5381035804748535,0.8868316411972046,-0.03098328597843647,0.5630877614021301,0.909536600112915,-0.02620159462094307,0.5622096061706543,0.9081486463546753,-0.015018537640571594,0.554145872592926,0.9022594690322876,-0.005790415219962597,0.545261561870575,0.8671038746833801,-0.034892551600933075,0.5728214383125305,0.8881911039352417,-0.03160744160413742,0.5654391050338745,0.88397216796875,-0.01957174949347973,0.5545822381973267,0.8786601424217224,-0.014694918878376484,0.5505887866020203,0.8474887609481812,-0.03425193205475807,0.5745770931243896,0.864948034286499,-0.025815661996603012,0.5667784214019775,0.8620200753211975,-0.012226961553096771,0.556821346282959,0.8568657636642456,-0.007749917451292276,0.5539424419403076,0.8294516801834106,-0.03223002329468727,0.5736429691314697,0.8432260751724243,-0.022312000393867493,0.567690372467041,0.843024492263794,-0.010353674180805683,0.5588817596435547,0.8409532308578491,-0.0026987316086888313
NA
NA
NA
NA
NA
NA
77,  score: 0.992283046245575,"  label: ""Left""",2508,0.26634591817855835,0.1545947641134262,-1.2927289390063379e-05,0.2809138894081116,0.16088828444480896,-0.03221425414085388,0.3018529415130615,0.15455204248428345,-0.04602034389972687,0.31742072105407715,0.14861738681793213,-0.05426070839166641,0.3285793364048004,0.13873191177845,-0.0620756596326828,0.3304287791252136,0.11581441760063171,-0.03596009686589241,0.35822683572769165,0.0990964025259018,-0.0493708960711956,0.37741518020629883,0.08858786523342133,-0.058166615664958954,0.3916880488395691,0.07856566458940506,-0.06379131972789764,0.32761672139167786,0.12012147158384323,-0.024845412001013756,0.35283321142196655,0.12231890857219696,-0.036212008446455,0.35996484756469727,0.12865430116653442,-0.04550141841173172,0.3643570840358734,0.12809516489505768,-0.05082561448216438,0.3213617205619812,0.13007551431655884,-0.015585539862513542,0.33890143036842346,0.14435575902462006,-0.03086201474070549,0.3298661410808563,0.16000141203403473,-0.03686746209859848,0.3201877474784851,0.16455517709255219,-0.037153031677007675,0.3136507272720337,0.14175865054130554,-0.008976832032203674,0.325532466173172,0.15220078825950623,-0.02513648010790348,0.32151809334754944,0.16287560760974884,-0.03493713587522507,0.31483522057533264,0.1668485552072525,-0.03939995914697647
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
100,  score: 0.9999465346336365,"  label: ""Right""",3267,0.5568997859954834,0.8465693593025208,1.257936946785776e-05,0.5478758215904236,0.8740857243537903,-0.0189015232026577,0.5492609739303589,0.895236611366272,-0.039629414677619934,0.5580501556396484,0.9091843962669373,-0.05387566611170769,0.5685235857963562,0.9149694442749023,-0.06603193283081055,0.555581271648407,0.8810694217681885,-0.07790277898311615,0.5701591968536377,0.9102616310119629,-0.09260234981775284,0.5689437389373779,0.9100879430770874,-0.08491513133049011,0.565412163734436,0.9031698703765869,-0.07931250333786011,0.5703814625740051,0.8701650500297546,-0.0746547058224678,0.5872462391853333,0.899979829788208,-0.0921875461935997,0.5844933986663818,0.901287317276001,-0.08370736986398697,0.578932523727417,0.893048882484436,-0.07881765067577362,0.5838246941566467,0.8599375486373901,-0.068791963160038,0.6007531881332397,0.8896174430847168,-0.08123688399791718,0.5974823236465454,0.8895924687385559,-0.07483027130365372,0.59307861328125,0.8807160258293152,-0.07051883637905121,0.5942213535308838,0.8520761728286743,-0.063684843480587,0.6116707921028137,0.8684736490249634,-0.07475133240222931,0.614524245262146,0.8711251616477966,-0.07915548235177994,0.614031195640564,0.867432713508606,-0.08205487579107285
NA
NA
NA
NA
NA
NA
107,  score: 0.9999850392341614,"  label: ""Right""",3498,0.5389072895050049,0.8082503080368042,-9.928717190632597e-06,0.5398783683776855,0.8489059805870056,0.015128537081182003,0.548201858997345,0.8747528791427612,0.016963550820946693,0.5604596734046936,0.8907701969146729,0.020533310249447823,0.5701355934143066,0.8900421261787415,0.027776680886745453,0.5615655779838562,0.8765925765037537,-0.03038894198834896,0.5869389176368713,0.9016633629798889,-0.01877514459192753,0.5851900577545166,0.8941318392753601,0.003691584337502718,0.57850581407547,0.8853715062141418,0.016714366152882576,0.5745387673377991,0.8605492115020752,-0.03222803398966789,0.6022202968597412,0.8859944343566895,-0.02346469834446907,0.5994927287101746,0.8789960741996765,0.001782542560249567,0.5916846990585327,0.8719946146011353,0.016884921118617058,0.5846896767616272,0.8437626957893372,-0.02838679403066635,0.6101019978523254,0.8683731555938721,-0.018679726868867874,0.6077868342399597,0.8637348413467407,0.004742573946714401,0.6008386611938477,0.8581069707870483,0.017857035622000694,0.5908688306808472,0.8286227583885193,-0.02283686026930809,0.6133995056152344,0.8440621495246887,-0.022271985188126564,0.6201905012130737,0.8485597372055054,-0.016831280663609505,0.6217010021209717,0.8513581156730652,-0.012808975763618946
108,  score: 0.8331196308135986,"  label: ""Right""",3531,0.5550632476806641,0.836515486240387,5.403757768362993e-06,0.549104630947113,0.8659461736679077,-0.006525959819555283,0.5523131489753723,0.8870974779129028,-0.017543230205774307,0.5612203478813171,0.8988242745399475,-0.024933092296123505,0.5708518624305725,0.8993883728981018,-0.033135153353214264,0.5704238414764404,0.899749755859375,-0.04175416752696037,0.5754949450492859,0.9062195420265198,-0.044248584657907486,0.5714941024780273,0.8983015418052673,-0.04218104109168053,0.5670650601387024,0.8919802308082581,-0.04481425881385803,0.5833219885826111,0.8886301517486572,-0.04135432094335556,0.5909642577171326,0.8971506357192993,-0.04332376644015312,0.5847012996673584,0.8891797065734863,-0.03766438737511635,0.5784319043159485,0.8820609450340271,-0.03904508426785469,0.5922480821609497,0.8736791610717773,-0.03867442533373833,0.6020293235778809,0.8836541771888733,-0.03841682896018028,0.5969035029411316,0.877884030342102,-0.0349249392747879,0.5914047956466675,0.8717467188835144,-0.03867356479167938,0.5964778065681458,0.8575122356414795,-0.036368198692798615,0.6124514937400818,0.8589109778404236,-0.04291004687547684,0.6210387349128723,0.8575640320777893,-0.050769925117492676,0.6270065307617188,0.8557806015014648,-0.060542985796928406
109,  score: 0.9999938607215881,"  label: ""Left""",3564,0.5547822117805481,0.8380849361419678,-1.0640110303938854e-05,0.5766578316688538,0.8400633931159973,0.009078027680516243,0.5944204926490784,0.8519726991653442,0.00518270768225193,0.609653890132904,0.8614584803581238,0.0023354182485491037,0.6216375231742859,0.863000214099884,-0.0015455555403605103,0.5950706601142883,0.8772250413894653,-0.024412507191300392,0.5959332585334778,0.8911022543907166,-0.016892602667212486,0.5905722975730896,0.8874145150184631,-0.011186419054865837,0.5872817635536194,0.8814566731452942,-0.011730251833796501,0.5855394005775452,0.8898880481719971,-0.027008285745978355,0.5864778161048889,0.9019413590431213,-0.014585087075829506,0.5802168250083923,0.8938427567481995,-0.003634427674114704,0.5753775835037231,0.8850062489509583,-0.0044943043030798435,0.5735112428665161,0.896962583065033,-0.02607477270066738,0.575558066368103,0.9076165556907654,-0.009713752195239067,0.5700467228889465,0.8991625905036926,-0.0015842963475733995,0.5660035014152527,0.8901425004005432,-0.005050991661846638,0.5602771043777466,0.900238037109375,-0.024733036756515503,0.5618226528167725,0.9080716371536255,-0.011080763302743435,0.5599391460418701,0.8999988436698914,-0.0052138338796794415,0.5587126016616821,0.8915646076202393,-0.0076147690415382385
110,  score: 0.9999352097511292,"  label: ""Right""",3597,0.5453453063964844,0.8176558017730713,-6.482671324192779e-06,0.5402880907058716,0.8504354357719421,0.005788043607026339,0.5469589233398438,0.8765078783035278,0.003839247627183795,0.5587232112884521,0.8935904502868652,0.00443052826449275,0.5692756175994873,0.8990759253501892,0.008294708095490932,0.5578287243843079,0.8762834668159485,-0.04603451117873192,0.5745948553085327,0.9071602821350098,-0.042510438710451126,0.573737382888794,0.9069996476173401,-0.02316184528172016,0.5701586008071899,0.9017683863639832,-0.012705729342997074,0.5710925459861755,0.8627183437347412,-0.04631708562374115,0.5914825201034546,0.8941579461097717,-0.04713517799973488,0.5902707576751709,0.8952702879905701,-0.02725944109261036,0.586168110370636,0.8915201425552368,-0.015161645598709583,0.5819152593612671,0.8485803008079529,-0.04178454726934433,0.6019889712333679,0.8763545155525208,-0.042186539620161057,0.6025443077087402,0.8794564604759216,-0.025806130841374397,0.5998403429985046,0.8783554434776306,-0.015607841312885284,0.5880744457244873,0.8349895477294922,-0.03558460250496864,0.6084029078483582,0.8480193614959717,-0.0460723415017128,0.6187706589698792,0.8528283834457397,-0.04876990243792534,0.6253318190574646,0.8560758829116821,-0.049760472029447556
111,  score: 0.9999990463256836,"  label: ""Right""",3630,0.5326904058456421,0.7879542112350464,3.0772906029596925e-05,0.5306656360626221,0.8253903985023499,-0.007946982979774475,0.5383453369140625,0.8566009998321533,-0.02479906938970089,0.5504514575004578,0.8785421252250671,-0.03518035262823105,0.5605039596557617,0.8886622786521912,-0.045796334743499756,0.5465673804283142,0.83767169713974,-0.08160781860351562,0.5637960433959961,0.869125247001648,-0.10390821844339371,0.574023425579071,0.8889469504356384,-0.10310319811105728,0.5808014869689941,0.9059792757034302,-0.10071077942848206,0.5603914260864258,0.8216631412506104,-0.08109033852815628,0.5816351175308228,0.8491095900535583,-0.11473973095417023,0.5941833257675171,0.8704718947410583,-0.12182962149381638,0.602385401725769,0.887628972530365,-0.12361838668584824,0.571295440196991,0.8069071769714355,-0.07424937933683395,0.594404935836792,0.8259064555168152,-0.10124535113573074,0.6086038947105408,0.8440149426460266,-0.11136417090892792,0.6182196140289307,0.8603291511535645,-0.11673109978437424,0.5777794122695923,0.7954595685005188,-0.06470640748739243,0.6006587147712708,0.8020411133766174,-0.08409756422042847,0.6142712831497192,0.8099731802940369,-0.0953565388917923,0.62361741065979,0.8200117349624634,-0.10329300910234451
NA
NA
NA
NA
NA
117,  score: 0.9999920129776001,"  label: ""Right""",3828,0.507939338684082,0.7625366449356079,-4.611171971191652e-05,0.5118831396102905,0.805141031742096,0.0054231383837759495,0.5221001505851746,0.8347389698028564,4.767601694766199e-06,0.5392373204231262,0.8542472720146179,-0.002255956409499049,0.5520689487457275,0.8580825328826904,-0.0038805450312793255,0.5323677062988281,0.8257163763046265,-0.04889437183737755,0.5566827654838562,0.866650402545929,-0.056039225310087204,0.5695129632949829,0.8868454694747925,-0.050224944949150085,0.5776152014732361,0.9017756581306458,-0.04403352737426758,0.545884370803833,0.8068183660507202,-0.04747458174824715,0.5725388526916504,0.849672794342041,-0.05732344463467598,0.5863462090492249,0.8738926649093628,-0.047632187604904175,0.5945533514022827,0.8919758200645447,-0.03903435170650482,0.5563759803771973,0.7895876169204712,-0.04216259717941284,0.5814801454544067,0.8293028473854065,-0.04545633867383003,0.592896044254303,0.8541073799133301,-0.03594333678483963,0.598780632019043,0.8721340298652649,-0.028319038450717926,0.5632200837135315,0.7753210067749023,-0.03420610725879669,0.5861377716064453,0.8035978078842163,-0.03700604289770126,0.5969315767288208,0.8215484619140625,-0.03471292927861214,0.6035189628601074,0.8380971550941467,-0.03352493792772293
118,  score: 0.9999992847442627,"  label: ""Right""",3861,0.5217506885528564,0.7901119589805603,-2.5292787540820427e-05,0.5189677476882935,0.8268085718154907,0.013994800858199596,0.5300093293190002,0.857384443283081,0.015445942059159279,0.5464931130409241,0.8755722641944885,0.017886996269226074,0.5589044094085693,0.882363498210907,0.019978627562522888,0.5361062288284302,0.8577646017074585,-0.03467975929379463,0.5598366856575012,0.894916296005249,-0.034719713032245636,0.5701651573181152,0.910219132900238,-0.020094186067581177,0.5747048258781433,0.9186381101608276,-0.007854973897337914,0.5493246912956238,0.8407384753227234,-0.03586915507912636,0.5738155841827393,0.8805879950523376,-0.03632533550262451,0.5827182531356812,0.8970822691917419,-0.01599000208079815,0.5855948328971863,0.9066043496131897,0.0008438113145530224,0.5607967972755432,0.8247265219688416,-0.03237467631697655,0.5820165276527405,0.8630809783935547,-0.026660604402422905,0.5880768299102783,0.8810360431671143,-0.006417474243789911,0.589308500289917,0.8922329545021057,0.007863464765250683,0.5692458748817444,0.8107844591140747,-0.02679368481040001,0.5867207050323486,0.8404839038848877,-0.02516920492053032,0.5948693752288818,0.8562366962432861,-0.018236931413412094,0.6006811857223511,0.8699427247047424,-0.012126117013394833
119,  score: 0.9999998807907104,"  label: ""Right""",3894,0.5170934200286865,0.788465678691864,-3.2973013730952516e-05,0.5137864947319031,0.8256539702415466,0.011329117231070995,0.5237458944320679,0.85511314868927,0.008462772704660892,0.5405065417289734,0.8728933334350586,0.006640342995524406,0.5524849891662598,0.8770345449447632,0.003163259709253907,0.5309275984764099,0.854081392288208,-0.04042910411953926,0.5504261255264282,0.8920741081237793,-0.047342944890260696,0.5610058307647705,0.9116198420524597,-0.041277118027210236,0.5671589374542236,0.9262480735778809,-0.03490984067320824,0.5446695685386658,0.8380287289619446,-0.042200926691293716,0.5663044452667236,0.8790242671966553,-0.05052529647946358,0.5773258805274963,0.9008312225341797,-0.038410574197769165,0.5836784243583679,0.9172205328941345,-0.02876422367990017,0.5568583011627197,0.8222494721412659,-0.039380330592393875,0.5787113308906555,0.8604943752288818,-0.04269563406705856,0.5888296365737915,0.8820266723632812,-0.031638480722904205,0.5943058729171753,0.8978952169418335,-0.023166542872786522,0.5658969879150391,0.8070440888404846,-0.033813536167144775,0.5848900079727173,0.8360138535499573,-0.036410316824913025,0.5938632488250732,0.8522135615348816,-0.03224499896168709,0.6004514098167419,0.8663222789764404,-0.02903752401471138
120,  score: 0.9999997615814209,"  label: ""Right""",3927,0.5068696141242981,0.7556153535842896,-1.612128926353762e-06,0.5013020634651184,0.7963554859161377,-0.007835524156689644,0.5061109066009521,0.8304460048675537,-0.023198027163743973,0.5164827704429626,0.8570276498794556,-0.03331875428557396,0.5263091921806335,0.8716972470283508,-0.04210395738482475,0.5175426006317139,0.8132708668708801,-0.0767902210354805,0.5391325354576111,0.857017457485199,-0.09039586782455444,0.5515873432159424,0.87868732213974,-0.08517703413963318,0.5596177577972412,0.892798125743866,-0.07799173146486282,0.532505989074707,0.7948445081710815,-0.07238433510065079,0.5567576289176941,0.841905951499939,-0.0895371213555336,0.5689363479614258,0.867911696434021,-0.0810936987400055,0.5771298408508301,0.8852282166481018,-0.07300589233636856,0.5448894500732422,0.7799774408340454,-0.06462495774030685,0.5674012303352356,0.8236032128334045,-0.07567358762025833,0.5782687664031982,0.8494685888290405,-0.0685032531619072,0.5849362015724182,0.8674663305282593,-0.06218632683157921,0.5534675121307373,0.7694757580757141,-0.05507008731365204,0.5746546983718872,0.7977937459945679,-0.062265537679195404,0.585558295249939,0.8145061135292053,-0.06249275803565979,0.5927897095680237,0.8282978534698486,-0.06372655928134918
NA
NA
NA
124,  score: 0.9961434006690979,"  label: ""Left""",4059,0.49509668350219727,0.7418668866157532,-1.3611210306407884e-05,0.5266903042793274,0.7405993938446045,0.010745673440396786,0.5524159669876099,0.7582517862319946,0.00468741450458765,0.5707573890686035,0.7766996622085571,-5.655246786773205e-05,0.5851324200630188,0.7881831526756287,-0.004983873106539249,0.5492172837257385,0.7706169486045837,-0.046516481786966324,0.57177734375,0.8022705316543579,-0.0566384494304657,0.5845558047294617,0.8180478811264038,-0.05444018915295601,0.5946041941642761,0.8304539322853088,-0.04984210059046745,0.5353574156761169,0.7818832397460938,-0.052176836878061295,0.5556772351264954,0.8191002011299133,-0.07184743136167526,0.5695490837097168,0.8387445211410522,-0.07550257444381714,0.5794137120246887,0.8547248840332031,-0.07686765491962433,0.5204126238822937,0.7907283902168274,-0.052672356367111206,0.5338059067726135,0.829891562461853,-0.0665258914232254,0.5449161529541016,0.8499271273612976,-0.0700717642903328,0.5535123348236084,0.8654041290283203,-0.07163865119218826,0.5064118504524231,0.7970708012580872,-0.04949256777763367,0.5157397389411926,0.8272601366043091,-0.051201384514570236,0.5231791734695435,0.8346334099769592,-0.04470142349600792,0.5280821323394775,0.8386420011520386,-0.04136039689183235
125,  score: 0.9462052583694458,"  label: ""Left""",4092,0.4956567585468292,0.7423413991928101,-2.305756243003998e-05,0.4974054992198944,0.7849879860877991,0.003203773405402899,0.5072416067123413,0.8145706057548523,0.001237441785633564,0.5218734741210938,0.8356700539588928,0.0026648645289242268,0.5354693531990051,0.8419902920722961,0.0059323059394955635,0.5256613492965698,0.8111525177955627,-0.040081415325403214,0.5446804165840149,0.8520309329032898,-0.04755053669214249,0.5555506348609924,0.8747636079788208,-0.04677314683794975,0.5641151666641235,0.8937175273895264,-0.04404877498745918,0.5381215810775757,0.7969983816146851,-0.03780978545546532,0.5600388646125793,0.8319273591041565,-0.04997324198484421,0.5724958181381226,0.853683352470398,-0.0512881726026535,0.5816026926040649,0.8710920810699463,-0.05114996060729027,0.5467439293861389,0.780733048915863,-0.03167915716767311,0.5720835328102112,0.8071096539497375,-0.03939462825655937,0.5862334370613098,0.823782205581665,-0.04340732842683792,0.5967118144035339,0.8378192186355591,-0.04611748456954956,0.5503556132316589,0.7648952007293701,-0.022288266569375992,0.575774073600769,0.7736387848854065,-0.026584241539239883,0.5912716388702393,0.7792814373970032,-0.029253926128149033,0.6034595966339111,0.7861557006835938,-0.032784104347229004
