"","time","X_RIGHT_INDEX","Y_RIGHT_INDEX","Z_RIGHT_INDEX","env","speed","vertical_velocity","acceleration","jerk","gesture_ID","gesture_type"
"560",4540,0.0197256168706949,0.0265388589346103,-0.311595516754848,0.000879782941960994,0.0450645082934055,-0.000303851791081994,-0.0141839083461391,0.000203159828426767,NA,NA
"561",4550,0.019520219104092,0.0263634559328042,-0.31164362693728,0.000638177789903784,0.0317117058099974,-0.000206964376933058,-0.0123722680609416,0.00143326026385958,NA,NA
"562",4560,0.0193783790685183,0.0262514847298647,-0.311706383642802,0.000462074559741904,0.021916661069694,-0.000135972272509045,-0.00967762279893097,0.00226243764935862,NA,NA
"564",4570,0.0192866342457102,0.0261794947136225,-0.311762738714005,0.000345856147318464,0.0152844803270085,-9.04211697550009e-05,-0.00667981133121025,0.00268872017364949,NA,NA
"565",4580,0.0192385325419308,0.0261363219377053,-0.311809016286084,0.00027850640925967,0.0115117604069567,-6.68070156935994e-05,-0.00364241811239872,0.00277389635153901,NA,NA
"566",4590,0.0192097692397126,0.0260964827652724,-0.311860344818365,0.000244908639389212,0.0112772850478874,-6.74064649038063e-05,-0.00066027922340227,0.00252274531982978,NA,NA
"567",4600,0.0191715370847085,0.026017273744539,-0.31195211288608,0.000230150609601673,0.0146325150502759,-9.16978877822865e-05,0.00170658101739799,0.00182362036253759,NA,NA
"569",4610,0.019110050927624,0.0258737026946733,-0.31210668708656,0.00022355229740883,0.0194001809803163,-0.000124742707553982,0.00252450214805974,0.00068993419118433,NA,NA
"570",4620,0.0190355157778305,0.0256963661396303,-0.31229504089991,0.000220031740482526,0.0220706211991807,-0.000142107529377105,0.00142682019574845,-0.00049469585684597,NA,NA
"571",4630,0.0189681372339193,0.0255414325441044,-0.31246578459941,0.000218029159318729,0.020688738569773,-0.00012975552344041,-0.000729610830586905,-0.0011340322085541,NA,NA
"573",4640,0.0189198732595669,0.0254460202889144,-0.312585778812384,0.000216765069660989,0.016403396872483,-9.51042624244544e-05,-0.00237401333611534,-0.000890143105978308,NA,NA
"574",4650,0.0188837781918524,0.0254045512109616,-0.31265807866394,0.000216213008576309,0.0122464013562196,-5.80650223600159e-05,-0.00240068546345133,2.39574191463991e-05,NA,NA
"575",4660,0.0188334034887203,0.0253861629272968,-0.312704743726991,0.000218029717907394,0.0107680358275607,-3.34813880538125e-05,-0.000858210510149532,0.00102610688243324,NA,NA
"577",4670,0.0187353665136731,0.0253700328499648,-0.312737398591226,0.000224305161215702,0.0125554605718582,-2.27659334673022e-05,0.00134820764863693,0.00162140729043697,NA,NA
"578",4680,0.0185783826739138,0.0253501172463628,-0.312764198198917,0.000234879679091586,0.0164982797646384,-1.92387124299113e-05,0.00332793968232418,0.00170846945762604,NA,NA
"579",4690,0.0183796749391011,0.0253295771523124,-0.312805311269001,0.000249426174120759,0.0215071931359395,-1.58705014119383e-05,0.00482720374668961,0.00150404666735075,NA,NA
"580",4700,0.0181424188589812,0.0253165034352371,-0.312909073180424,0.000267845300171675,0.0276593086789714,-8.78977386290772e-06,0.00604456332388412,0.00123670552596138,NA,NA
"582",4710,0.0178612138622073,0.0253167997486071,-0.31311525312105,0.000288342064802569,0.0350442986451752,2.22950542595415e-06,0.00707962616328718,0.000961571537027716,NA,NA
"583",4720,0.0175600003101842,0.025329803436944,-0.313414396820641,0.000308920518433013,0.0431440919639543,1.61926468224468e-05,0.00786804678504213,0.000605921204280559,NA,NA
"584",4730,0.0172801464127056,0.0253600156715453,-0.313831003619369,0.000327668770366599,0.0521152530300449,3.30502923480015e-05,0.0082765195376731,4.10403329366242e-05,NA,NA
"586",4740,0.0170503238392996,0.0254159428435549,-0.314420706434908,0.000342858789589558,0.0617509811304468,5.09058339149102e-05,0.00778320067366736,-0.000856217506430785,NA,NA
"587",4750,0.016862739204425,0.0254918303415069,-0.31514787185494,0.0003531553755302,0.0693430514069042,6.37362895964297e-05,0.00564116208669293,-0.00200056721079683,NA,NA
"588",4760,0.0166835308701089,0.0255696568860688,-0.315902430870391,0.00035767515482198,0.071651408250831,6.58425973140967e-05,0.00189890148292867,-0.0029634944653763,NA,NA
"590",4770,0.0164825533372255,0.0256322601207139,-0.316586195378304,0.00035620461689978,0.0682420729963693,5.71581760623177e-05,-0.0022654875641173,-0.00324722128004899,NA,NA
"591",4780,0.0162523089303355,0.0256739453498166,-0.317162756003296,0.000348886633346294,0.0612259771813213,4.28333476606948e-05,-0.00556571199226594,-0.00269556532118468,NA,NA
"592",4790,0.016010726876869,0.0257007031213089,-0.317646683023101,0.00033683268316128,0.0523726244946213,2.80182835860362e-05,-0.00745210127980426,-0.00148855495654899,NA,NA
"593",4800,0.0157864248705017,0.0257139966451194,-0.318003156187671,0.00032139394604746,0.0424048143591634,1.44581421055328e-05,-0.00762654101512707,0.000171925067682353,NA,NA
"595",4810,0.0155974465083262,0.0257118415736266,-0.318198719345325,0.000304677964998915,0.0338372979039048,3.22731110886379e-06,-0.00539890862816825,0.00207622544749185,NA,NA
"596",4820,0.0154417581519586,0.0257014601890546,-0.318334486024059,0.000290743908812959,0.0316291752820823,-2.98667174729793e-06,-0.000465889134961263,0.00366180432013138,NA,NA
"597",4830,0.0153292076862839,0.0256939739600876,-0.318607830305023,0.000301141506378447,0.0393739278424446,-2.72855846958083e-06,0.00565073554053256,0.00399798674243011,NA,NA
"599",4840,0.0152799127522992,0.0256960566809419,-0.319168566881653,0.00039794558734113,0.0546161219425954,1.86250749458899e-06,0.00969128496476248,0.00250557032838638,NA,NA
"600",4850,0.0152771244321425,0.0257065325130908,-0.319968292366925,0.000667442551818932,0.0685726905648358,6.557010218242e-06,0.00902590083690807,-0.000217650789667422,NA,NA
"601",4860,0.0152688529571702,0.0257189809648861,-0.320812757634933,0.001205870689869,0.0732653855997478,8.00631121723409e-06,0.00424232527928563,-0.00251897193016828,NA,NA
"603",4870,0.0151988547130218,0.0257275961269461,-0.321525715841133,0.0020991499002677,0.0683216160656945,5.26089829609029e-06,-0.00104229102491192,-0.00291230951140682,NA,NA
"604",4880,0.0150385264768387,0.0257296034817644,-0.322048520735507,0.0033941968108882,0.0601711810388088,-1.21632901961245e-06,-0.00310929520070252,-0.00128219055103404,NA,NA
"605",4890,0.0147753410837809,0.0257234703505972,-0.32243338244882,0.00507639260337199,0.0565947375748156,-1.16776706694066e-05,-0.000833874042325872,0.00105429387720017,NA,NA
"606",4900,0.0143096128669654,0.025700450170962,-0.322690057972371,0.00707092245739624,0.0618583331463606,-2.68488121479378e-05,0.00379239085997632,0.00237637092697065,NA,NA
"607",4910,0.0135578071185992,0.0256527827099441,-0.322788744415289,0.00925473693013933,0.0735650798932217,-4.46688740237863e-05,0.00719560994254305,0.00179592667657421,NA,NA
"608",4920,0.012635612217324,0.0255874816947704,-0.322758511855488,0.0114718621832696,0.0840735676616984,-6.07424772076982e-05,0.0069509606043713,-0.000188645094347717,NA,NA
"609",4930,0.0117199663435702,0.0255115001309443,-0.322587842642895,0.0135494938485272,0.0882242139509725,-7.28603373011424e-05,0.0035257239375589,-0.0022585176244692,NA,NA
"611",4940,0.0109061406897064,0.0254248818010078,-0.32222290948907,0.0153187893853029,0.0867242296374711,-8.06157073622292e-05,-0.00102401490589278,-0.00341291417391116,NA,NA
"612",4950,0.0102050881296476,0.0253329296977463,-0.321724078035812,0.0166349807795299,0.0809095989635181,-8.18112782985959e-05,-0.00537462147374572,-0.00343693025667729,NA,NA
"613",4960,0.00960423209284295,0.0252496083444598,-0.321273242267059,0.0173916028908081,0.0699709625465659,-7.36799667359672e-05,-0.00882426719292097,-0.0024255177475747,NA,NA
"615",4970,0.00913463627202572,0.0251922507548792,-0.321073194198133,0.0175378147454191,0.0558167947045672,-5.81034504989527e-05,-0.00997749986416055,-0.000466976475767895,NA,NA
"616",4980,0.00880559289693469,0.0251635159938726,-0.321183463469582,0.0170936671568343,0.0452173827349977,-4.45054844431743e-05,-0.00764653123844743,0.00203761104508501,NA,NA
"617",4990,0.00856618667920233,0.0251423460884794,-0.321480059310142,0.0161534441175878,0.0422225434679856,-4.56435908318418e-05,-0.00259391409655598,0.00439812402379375,NA,NA
"619",5000,0.00838828896402787,0.0250927481527886,-0.321852824190128,0.0148707100112075,0.044879510648031,-6.84876330105364e-05,0.0037057810517856,0.00635770218002353,NA,NA
"620",5010,0.00824313595479315,0.024990106292455,-0.322257043290243,0.013442132745207,0.0524397309955291,-0.00010919484247753,0.0117390267404613,0.00822805919920333,NA,NA
"621",5020,0.00797407735253385,0.0248379055104789,-0.322609335120862,0.0120967953090187,0.0715617919858395,-0.000160315305007244,0.0232986407069764,0.00974300928927669,NA,NA
"622",5030,0.00716376530648495,0.0246213695449014,-0.32271209260567,0.0110684913271246,0.113072786824617,-0.000217635915577689,0.0369198099040084,0.00922362166435936,NA,NA
"624",5040,0.0054032251986815,0.024313290595346,-0.322370347001615,0.010543577845847,0.17367744839445,-0.000266958882379456,0.045256856344815,0.00511198757499428,NA,NA
"625",5050,0.00286953211714802,0.023952575371423,-0.321647258129819,0.0106459102740591,0.227385077888049,-0.000272249379177446,0.0411806810977033,-0.00102330020427105,NA,NA
"626",5060,0.000190408415341099,0.0236599131703676,-0.320776384538127,0.0114165297523805,0.250396580222309,-0.000195777195724118,0.0278793394547087,-0.0039945097424802,NA,NA
"628",5070,-0.00208270037018548,0.0235871003293813,-0.319910593183363,0.0128097793979397,0.247403281901862,-3.66412988689593e-05,0.0197606244654669,0.00103596895633465,NA,NA
"629",5080,-0.00385312642947847,0.0237813068129081,-0.319010974297012,0.0147061201851393,0.251475736996927,0.000156688733755131,0.0319604186310952,0.0135994275239065,NA,NA
"630",5090,-0.00559945698662482,0.024147990008271,-0.317742540146265,0.0169296320975561,0.306235374591767,0.000330547692798175,0.0679800712556601,0.0268982654015915,NA,NA
"632",5100,-0.00827861061698318,0.0246280297984758,-0.3151535489723,0.0192665712067907,0.435296791801869,0.000474453395916966,0.114262269312496,0.0321572988390483,NA,NA
"633",5110,-0.0124667712696324,0.0252287090643136,-0.310471060375585,0.0214880324968667,0.613404378115503,0.000607969856308014,0.148643034917826,0.0253765197233149,NA,NA
"634",5120,-0.0174784304524238,0.0259413373478404,-0.304047825522219,0.0233766868243353,0.790802166218045,0.00075475943856905,0.159143695623686,0.0101666873959278,NA,NA
"635",5130,-0.0220940060893287,0.0268216529166316,-0.295826038160135,0.0247521025639194,0.950495761150009,0.000941097646538137,0.150000205525768,-0.00699691770363855,NA,NA
"637",5140,-0.0255484589334354,0.0279710462330256,-0.285120561516538,0.0254896006366906,1.09597242038129,0.00117713634571022,0.126037926453283,-0.0228417504482479,NA,NA
"638",5150,-0.0279733823824603,0.0293944507438106,-0.272500940810246,0.0255334166760481,1.20024339311294,0.00145035759040152,0.0842744452170814,-0.036069140525761,NA,NA
"639",5160,-0.030076530358242,0.0311020358155166,-0.259642586695442,0.0249056437081504,1.22398197217322,0.00175781741511908,0.0282537114916039,-0.0425523187287839,NA,NA
"641",5170,-0.0324444929727189,0.0332298122949755,-0.24810023441742,0.0236998166967357,1.16972159663171,0.00208804097374324,-0.0223224353440902,-0.0370531204128505,NA,NA
"642",5180,-0.0353357464609746,0.035791241550412,-0.238340488933255,0.0220548285678317,1.08759301455655,0.00235781114392001,-0.0456807113238713,-0.0202213011339744,NA,NA
"643",5190,-0.0388683068479907,0.0385181386036001,-0.229662796853401,0.0201268082649013,1.03280826850804,0.00243602517190608,-0.0372772332915875,-0.00058286709501176,NA,NA
"645",5200,-0.0437099174158847,0.04101844849158,-0.221417317032091,0.018080904967861,1.02770301855113,0.00224373574837869,-0.0121496785143601,0.0117242639013376,NA,NA
"646",5210,-0.0504363844042506,0.0430210159980779,-0.213447168663331,0.0160778443499178,1.05639130589313,0.00178665540281301,0.00866776228277951,0.0126075517576173,NA,NA
"647",5220,-0.058411189644713,0.0444339741076607,-0.205755127783567,0.0142506611727394,1.08378742466918,0.00105894928570947,0.0137071810204426,0.00599685393928514,NA,NA
"648",5230,-0.0668207231787585,0.0447771793955906,-0.198620782920962,0.0126812697805192,1.08870599494927,3.07192759541953e-06,0.00697512199786933,-0.000675840166699907,NA,NA
"650",5240,-0.0753989779235169,0.0433884241925952,-0.192374396629338,0.0113973794125433,1.07993862125627,-0.00129767392698645,4.48058316670215e-05,-0.00291222128765937,NA,NA
"651",5250,-0.0839612246253344,0.0404721837498546,-0.186762804497126,0.010401921656478,1.07522411510496,-0.00254236830144952,-0.000745647436726079,-0.00173527645579633,NA,NA
"652",5260,-0.092175984228588,0.0367272266264244,-0.180960102030754,0.00977179232867174,1.08052981341385,-0.00350769216174031,0.00193818184671486,-0.000948855778540559,NA,NA
"654",5270,-0.0995563326154239,0.0324594150189487,-0.174085159096477,0.00962297555617566,1.09145649757491,-0.004247478246088,0.00144131121277967,-0.00292407593277636,NA,NA
"655",5280,-0.105897060530159,0.0276823220240332,-0.166067327365644,0.0100138472848179,1.09322111483333,-0.00496350410930388,-0.00717608479011136,-0.00657154829959779,NA,NA
"656",5290,-0.111349862096809,0.0222465363799034,-0.158125951178582,0.0109633138956797,1.06515493553059,-0.00588859962458601,-0.0210862316328421,-0.00834106948719135,NA,NA
"658",5300,-0.115547054438692,0.015299296530118,-0.152744816544705,0.0124632923107254,1.01824089728219,-0.00714979196389075,-0.0290574572577084,-0.00623777965498418,NA,NA
"659",5310,-0.118071303728187,0.00619353107025882,-0.151481922941501,0.0144772662346888,0.994418822497171,-0.00846818844235256,-0.0266892172772879,-0.00324620734712068,NA,NA
"660",5320,-0.119581742018311,-0.00409406498813089,-0.152637948806594,0.0169390059631786,0.988479362516248,-0.00923479622982389,-0.0265157783088011,-0.00373432629323785,NA,NA
"661",5330,-0.12102699738391,-0.0139187753443253,-0.153389567232467,0.0197475480562418,0.951796006223891,-0.00910146467397652,-0.0381518245286321,-0.00633209265235145,NA,NA
"663",5340,-0.122872115507316,-0.0222681916663858,-0.152179002405585,0.0227529717812959,0.882013591329844,-0.00830870818567846,-0.051021709483941,-0.0051988755654052,NA,NA
"664",5350,-0.125162599338352,-0.0292645358183296,-0.149278249627162,0.0257416968715611,0.81702901091828,-0.00741599713824902,-0.0508663445640136,0.00169376314761404,NA,NA
"665",5360,-0.127784309984789,-0.0356953121661005,-0.146254189664196,0.0284330677966355,0.774671572651707,-0.00683575368382172,-0.0371605575385089,0.0105600121219628,NA,NA
"667",5370,-0.130765007865606,-0.0421103780538687,-0.144647079181524,0.0305425573438863,0.755850963182451,-0.00663072482818469,-0.0164845911601702,0.0173213544854317,NA,NA
"668",5380,-0.134129561314831,-0.0486969302173235,-0.144904352029269,0.0318314301145352,0.763361676027961,-0.00666253921299889,0.00648799064096496,0.0210162963310322,NA,NA
"669",5390,-0.137808224802101,-0.0554569112638146,-0.146238131223426,0.0321419610548209,0.794310871233368,-0.00680025210236334,0.0290404756397347,0.0229199631886098,NA,NA
"671",5400,-0.141918620181741,-0.0624652031795636,-0.147830330693577,0.0314119509688618,0.841772143428623,-0.00696819187590738,0.0513445340460046,0.0252788598456048,NA,NA
"672",5410,-0.146560389972118,-0.0697716290898914,-0.149604338868653,0.0296831714635134,0.905551788724668,-0.00706241668474137,0.0791631905055853,0.0297894133695519,NA,NA
"673",5420,-0.151331428389935,-0.0770974948468804,-0.1524965764243,0.0271043014692723,1.00657279207131,-0.00691211769303666,0.12122219563156,0.03400446540173,NA,NA
"674",5430,-0.155387414362564,-0.0838180322053844,-0.159390909565703,0.0239150893542688,1.19744501036508,-0.00640056981920921,0.173167769527009,0.0284488504133096,NA,NA
"676",5440,-0.158035396889042,-0.0893846183395895,-0.173183724649899,0.0204303598332014,1.4825321806531,-0.00563260947753326,0.198750878413481,0.00264740809073715,NA,NA
"677",5450,-0.15949331714054,-0.0939430471760839,-0.19244516096965,0.017005028342185,1.72524342683954,-0.00490613093247886,0.151134126272772,-0.0389001515535272,NA,NA
"678",5460,-0.160618540980068,-0.0980754299325421,-0.212213999530721,0.0138602453391187,1.75687837031872,-0.0044632227024867,0.0342259337623234,-0.0695922698927942,NA,NA
"680",5470,-0.16211519548097,-0.102182663773002,-0.22780561197999,0.0111047612082249,1.57041897543981,-0.0043437767358986,-0.0765872475252538,-0.0603532423665896,NA,NA
"681",5480,-0.164153376770561,-0.106445448157187,-0.238137669694669,0.00882755437681033,1.34336993953885,-0.00449274418767168,-0.0955355652802653,-0.0104142093968591,NA,NA
"682",5490,-0.166343977210127,-0.111031503548626,-0.246577388801718,0.00707645382226096,1.29051317478371,-0.00490544268725567,-0.00533611502702121,0.0454345271251998,NA,NA
"684",5500,-0.167984172357211,-0.116469509494184,-0.258568430469039,0.00584456550784714,1.4931858163636,-0.00558073293019427,0.122995019985405,0.0633976847218794,NA,NA
"685",5510,-0.168660395381399,-0.123145139587532,-0.277087136002065,0.00507099773793863,1.82357253027441,-0.00632097574589739,0.184388615507461,0.0271275834007172,NA,NA
"686",5520,-0.168729524745705,-0.130504053943583,-0.299368736414132,0.00464658833343186,2.04229673364891,-0.00675815895593151,0.124942398420478,-0.0383032616767644,NA,NA
"687",5530,-0.168758185237768,-0.137612334838349,-0.320477894874521,0.0044453846250983,2.00821137461965,-0.00668019970412163,-0.0165491536960395,-0.0876822440549175,NA,NA
"689",5540,-0.169028409654945,-0.143891808414357,-0.337423995693813,0.0043583825461883,1.77218980291979,-0.00620454952064383,-0.15128314871798,-0.0927269228657329,NA,NA
"690",5550,-0.169591473588996,-0.149370020913249,-0.350350285108586,0.00430017827937111,1.48058673247228,-0.00561415150295316,-0.218482156414842,-0.0601640014841268,NA,NA
"691",5560,-0.170453729846475,-0.154365233538516,-0.36094019290915,0.00423509604532022,1.23483791641607,-0.00510282342363365,-0.218690062493692,-0.0175430436786578,NA,NA
"693",5570,-0.171754297619653,-0.158986768422809,-0.369857682125004,0.00418085867580486,1.04989306712173,-0.00470409670386795,-0.186187402061133,0.0127840914236163,NA,NA
"694",5580,-0.173555206750246,-0.163279332206174,-0.377272790626735,0.00425332316739153,0.908583261933425,-0.00440549503972317,-0.149407253549154,0.0254239798118795,NA,NA
"695",5590,-0.175755434361044,-0.167400598242725,-0.383563080432005,0.00460162297144074,0.797772831262578,-0.00421000283182334,-0.119378579130978,0.0260029837635794,NA,NA
"697",5600,-0.178468109716475,-0.171497730170587,-0.388454346495625,0.00536142832454583,0.706307701430627,-0.00408737009122611,-0.0974564324954979,0.0214106916578119,NA,NA
"698",5610,-0.181840138429593,-0.175593987945337,-0.391513619105916,0.00665035840645676,0.629780044576713,-0.00394288924477432,-0.0823920979457482,0.0156631679780811,NA,NA
"699",5620,-0.185573268235004,-0.179531299225236,-0.39334538972429,0.00853705774510925,0.563156225472854,-0.00363872139668495,-0.0737881991718958,0.010616229676938,NA,NA
"700",5630,-0.189190743911999,-0.182838599697264,-0.39463596210644,0.0110057914155985,0.492326022269138,-0.00308092949508281,-0.0702853223491385,0.00791511365059792,NA,NA
"702",5640,-0.192395978789496,-0.185048966264864,-0.39554416785171,0.0139485633585601,0.415582819088807,-0.0023693558905132,-0.0654197676411971,0.00913611369301348,NA,NA
"703",5650,-0.195170139428324,-0.18637640382194,-0.396271565477438,0.01717841022888,0.352813722350809,-0.00180574023530047,-0.0516453555743644,0.0137009396439264,NA,NA
"704",5660,-0.197574537076501,-0.187572111002688,-0.397229339927248,0.0204920189707086,0.323112663063758,-0.00164958505479944,-0.0289640505266121,0.0181634017476283,NA,NA
"706",5670,-0.199492607387343,-0.189323916880847,-0.398897261426128,0.0236794089991501,0.32760825175535,-0.00188885262730042,-0.00564476280226948,0.0191885381567544,NA,NA
"707",5680,-0.200803911596449,-0.191809627101185,-0.401269758278891,0.0265429720820156,0.346177462300648,-0.0022579947202078,0.0105077905060863,0.0171566022234532,NA,NA
"708",5690,-0.201384771190851,-0.19462391233676,-0.403477752875656,0.0289179649763586,0.357043583085116,-0.00244987137247686,0.0229893915324689,0.015307149713853,NA,NA
"710",5700,-0.200426108618236,-0.197177299009395,-0.40368073797668,0.030687932510423,0.38968580996371,-0.00233731934875578,0.0421382274533717,0.0137957272391188,NA,NA
"711",5710,-0.197286499882764,-0.19915789498333,-0.400669965133074,0.0317929785753108,0.482428633086419,-0.00203107582745037,0.0611676710341299,0.00715575354434824,NA,NA
"712",5720,-0.192919503500343,-0.200737447257512,-0.395617041796596,0.0322325585554025,0.580087271315236,-0.00173541228789439,0.055260292314865,-0.00743604431132564,NA,NA
"713",5730,-0.188884132430464,-0.202168716251261,-0.390273240127183,0.0320508567698335,0.602383374665926,-0.00156972786217651,0.0180345248406735,-0.0219342520332595,NA,NA
"715",5740,-0.18610350127238,-0.203546101545037,-0.385475570416494,0.0313370365353831,0.548368197177633,-0.00156514500381297,-0.024835867892995,-0.0239870566771499,NA,NA
"716",5750,-0.184508034143014,-0.205012479691837,-0.381561361962423,0.0302469528838764,0.465799420385314,-0.00177381474304832,-0.0435255362749328,-0.0100123160611865,NA,NA
"717",5760,-0.183488395866328,-0.206934792447531,-0.379094539722043,0.0289867081603453,0.407103440083061,-0.00228502762293565,-0.0258363873286345,0.0118560358147194,NA,NA
"719",5770,-0.182660260350612,-0.209888666036855,-0.379252778685567,0.0277513377130614,0.424129720977372,-0.0031031417474087,0.0197606762589832,0.028513173226076,NA,NA
"720",5780,-0.181779376782347,-0.21407411015459,-0.382242788930979,0.0266385157582604,0.522278228682219,-0.00406048631190291,0.0672995093188938,0.0303134405704493,NA,NA
"721",5790,-0.180366850867006,-0.219140430437516,-0.386427026786621,0.0256894027613012,0.643608985918327,-0.0049655359158454,0.0918861373641396,0.0166824089893263,NA,NA
"723",5800,-0.177133841478267,-0.225061208734613,-0.38951653396601,0.024920520613194,0.753162580429141,-0.00573848858665416,0.0874321925377611,-0.00590021468660833,NA,NA
"724",5810,-0.171208154105929,-0.231929385134873,-0.39030407975816,0.0243018504759988,0.843808402602623,-0.00622317160284503,0.0544510518009609,-0.0306913971913171,NA,NA
"725",5820,-0.163880960638021,-0.239008508703154,-0.389588095690589,0.0237603567154544,0.861118863497779,-0.00606140592033686,-0.010211912833991,-0.0511648051415083,NA,NA
"726",5830,-0.157447738603558,-0.244778896350777,-0.388675357809761,0.0232057370671537,0.7459732921048,-0.00500506427761032,-0.0927471367726074,-0.0575479859291831,NA,NA
"728",5840,-0.153417544654439,-0.247970267972522,-0.388155023738475,0.0225473336898325,0.52838128531294,-0.00332070234723027,-0.154389133296945,-0.0424771351446945,NA,NA
"729",5850,-0.151569160154452,-0.248907607789877,-0.388062510729075,0.0216918600848799,0.312074172752437,-0.00170378413062824,-0.163756049682904,-0.0115296598465895,NA,NA
"730",5860,-0.150660963254946,-0.248924468162175,-0.38814999746062,0.0205707409588204,0.174815182735059,-0.000694271973270364,-0.126682414225292,0.0184302265435295,NA,NA
"732",5870,-0.149859563163141,-0.248942221612793,-0.388236888346048,0.0191546849099793,0.117738385710887,-0.000311819497668804,-0.0751717020833614,0.033462851743672,NA,NA
"733",5880,-0.148920062384197,-0.249228963304631,-0.388284083901509,0.0174642761225787,0.102773928631099,-0.000247817224910137,-0.035691737540251,0.0324624535733205,NA,NA
"734",5890,-0.147952237640637,-0.249611909683705,-0.388374722643611,0.0155727229178375,0.0980855774642277,-0.000189806061854225,-0.0141205223927247,0.0236803979077946,NA,NA
"736",5900,-0.147245488245705,-0.249725949203913,-0.388724042562464,0.0135725809131793,0.0952869488161342,1.1077675856376e-05,-0.00283820898833479,0.0151847830628196,NA,NA
"737",5910,-0.146982162519296,-0.249354437813585,-0.38948271189841,0.0115649812970565,0.102612541329699,0.000311484785478844,0.00550115529735322,0.00958692055316163,NA,NA
"738",5920,-0.147020084009559,-0.248650970432277,-0.3905207600984,0.00964647712219347,0.119886867479631,0.000581556567750101,0.0113430928870314,0.00558266170046482,NA,NA
"739",5930,-0.147166370463311,-0.247829176557414,-0.391672677502743,0.00790477053334611,0.136425516278068,0.000755545204697748,0.0126123608737264,0.00194242725006963,NA,NA
"741",5940,-0.147363802134821,-0.246949757198988,-0.392894815020962,0.00640667806125905,0.147312997725811,0.000857898100884371,0.010098225263597,-0.00103038860398203,NA,NA
"742",5950,-0.147586069374353,-0.246025179264974,-0.394147382658857,0.00519426526078589,0.153299947213214,0.000934436743015045,0.00621386547119175,-0.00276827942206166,NA,NA
"743",5960,-0.147809035898739,-0.245030643369263,-0.395357566316487,0.00433846906645795,0.15528903327131,0.0010161074577423,0.0023312573212796,-0.00342183673594868,NA,NA
"745",5970,-0.148009374338073,-0.243908095486311,-0.396432497091867,0.00394581135923752,0.154032893050339,0.00110767782413924,-0.00133533313363918,-0.0035042471392601,NA,NA
"746",5980,-0.148163992554926,-0.242653332788691,-0.397322877865915,0.00410048690088352,0.149222591741854,0.00117691767312983,-0.00500467158361887,-0.00328224391704923,NA,NA
"747",5990,-0.148225637902147,-0.241368459054086,-0.398012158482051,0.00484230312286654,0.139145387484535,0.00117277461124625,-0.00834606009180949,-0.00263326015019228,NA,NA
"749",6000,-0.148032640413883,-0.240230044835011,-0.398318364008405,0.00615513782099669,0.125777338363772,0.0010733155634481,-0.00995224656095384,-0.00148450734419719,NA,NA
"750",6010,-0.14747012790462,-0.239345599576734,-0.398085029849198,0.0079754869984943,0.116222226463323,0.00092024720466569,-0.0092583642450526,-0.000363157985208777,NA,NA
"751",6020,-0.146712866515097,-0.238629879015542,-0.397524556692441,0.0102081388476239,0.110998248112489,0.000787503801671898,-0.00832996866994018,-1.28055570150975e-07,NA,NA
"752",6030,-0.146066427621645,-0.237959806996122,-0.396953311706061,0.0127452182737838,0.102529865952597,0.000712287050530273,-0.00910167686082071,-0.000261073348883335,NA,NA
"754",6040,-0.145728406277918,-0.237291111795195,-0.396528658264843,0.0154674738480528,0.0895777513759216,0.000680757322967049,-0.0103270746688117,-0.000242856690567442,NA,NA
"755",6050,-0.14567044420504,-0.236618396918929,-0.396253831543609,0.018244167056996,0.0780032745984607,0.000664253681854465,-0.00992587721849803,0.000424021742836363,NA,NA
"756",6060,-0.145730162534961,-0.235960183143364,-0.396054423778917,0.0209364783561596,0.0703052751035925,0.000642376667191879,-0.00808856878097617,0.00118970706637107,NA,NA
"758",6070,-0.145796536252691,-0.235343788280052,-0.39588585587468,0.0234119547374816,0.0647133002164875,0.000607865485820501,-0.00617826342544126,0.00152504166300941,NA,NA
"759",6080,-0.145839887598031,-0.234779461181718,-0.395730778383145,0.0255471175658216,0.060047194910804,0.000564984740493155,-0.00467646595551951,0.00148884420741363,NA,NA
"760",6090,-0.145888263039742,-0.234255825741143,-0.395570730503459,0.0272351983647093,0.0566448014939431,0.000519037364992625,-0.00330766504474367,0.00133787019460491,NA,NA
"762",6100,-0.14601276205357,-0.233780717951669,-0.395372266732454,0.0284175610471005,0.0549903179878963,0.000469388411212589,-0.00197578224075451,0.00110982267229823,NA,NA
"763",6110,-0.146260614092924,-0.233369469438884,-0.395113936382541,0.0290895392838114,0.0549216579079023,0.000417093485895464,-0.00103771832405185,0.000695460438454548,NA,NA
"764",6120,-0.146590781582229,-0.233005842240153,-0.394822073846898,0.0293031581281837,0.0550394358008559,0.000367302884038202,-0.000968162993498134,0.0001072721082065,NA,NA
"765",6130,-0.146947041671448,-0.232679822793822,-0.394541858235542,0.0291515512650078,0.0535913289229086,0.000319156546789749,-0.00180729847494756,-0.000413924617774859,NA,NA
"767",6140,-0.147309763850446,-0.232403677665634,-0.394304120770138,0.0287380851556774,0.0500927072997197,0.000265685565647661,-0.0029803013595084,-0.000540281504473552,NA,NA
"768",6150,-0.147668368294348,-0.232183455731933,-0.394122562902189,0.0281473302101384,0.0451484793932202,0.000199665011645745,-0.00363841820744512,-7.67974173501832e-05,NA,NA
